Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000078487,ZCWPW1,0.012551223312712221,0.9828578286075844,0.02433621139128794,0.0062617864359998865,-0.9828578286075844,0.02433621139128794
ENSG00000146834,MEPCE,0.07410562700590725,-0.39590692124402116,0.20376665368502497,0.09752732374069824,0.39590692124402116,0.20376665368502497
ENSG00000241357,AC092849.2,0.00013352365226289596,0.7705542248947186,1.0,0.0,-0.7705542248947186,1.0
ENSG00000160813,PPP1R35,0.07690962370342808,0.024118496265608247,1.0,0.07561107121469864,-0.024118496265608247,1.0
ENSG00000240211,AC092849.1,0.0,-1.2294457751052814,0.6291817408357153,0.00015654466089999716,1.2294457751052814,0.6291817408357153
ENSG00000185955,C7orf61,0.0008011419135773758,-2.0659470428224003,0.002187850796975857,0.003757071861599932,2.0659470428224003,0.002187850796975857
ENSG00000166925,TSC22D4,0.05207422438252943,0.2267609131499686,0.5857346310708891,0.044458683695599195,-0.2267609131499686,0.5857346310708891
ENSG00000166924,NYAP1,0.0,-2.2294457751052814,0.2119020660796039,0.0004696339826999915,2.2294457751052814,0.2119020660796039
ENSG00000106351,AGFG2,0.012017128703660637,0.7864957687637419,0.07984693011389858,0.0068879650795998755,-0.7864957687637419,0.07984693011389858
ENSG00000205307,SAP25,0.003471614958835295,0.2775142136146034,0.7705763104096327,0.002817803896199949,-0.2775142136146034,0.7705763104096331
ENSG00000077454,LRCH4,0.02416778105958417,-0.131042071044285,0.7811629351427416,0.02645604769209952,0.131042071044285,0.7811629351427416
ENSG00000106336,FBXO24,0.0004005709567886879,0.1855917241735625,1.0,0.0003130893217999943,-0.1855917241735625,1.0
ENSG00000224729,PCOLCE-AS1,0.0,-3.2294457751052814,0.017406867150953603,0.0010958126262999802,3.2294457751052814,0.017406867150951005
ENSG00000106333,PCOLCE,0.003204567654309503,-3.9649679524018175,2.617505491726937e-30,0.05197282741879906,3.9649679524018175,2.617505491726937e-30
ENSG00000106330,MOSPD3,0.03044339271594028,-0.08372894450766122,0.8945904969951856,0.03224820014539942,0.08372894450766122,0.8945904969951856
