"","x"
"7235","NCC24"
"7236","SNU719"
"7237","SNU719"
"7238","SNU719"
"7239","SNU719"
"7240","SNU719"
"7241","SNU719"
"7242","NCC24"
"7243","NCC24"
"7244","SNU719"
"7245","SNU719"
"7246","SNU719"
"7247","SNU719"
"7248","NCC24"
"7249","SNU719"
"7250","NCC24"
"7251","SNU719"
"7252","SNU719"
"7253","SNU719"
"7254","NCC24"
"7255","SNU719"
"7256","NCC24"
"7257","SNU719"
"7258","NCC24"
"7259","NCC24"
"7260","SNU719"
"7261","NCC24"
"7262","SNU719"
"7263","NCC24"
"7264","SNU719"
"7265","NCC24"
"7266","SNU719"
"7267","NCC24"
"7268","SNU719"
"7269","SNU719"
"7270","SNU719"
"7271","NCC24"
"7272","SNU719"
"7273","SNU719"
"7274","SNU719"
"7275","SNU719"
"7276","SNU719"
"7277","SNU719"
"7278","SNU719"
"7279","SNU719"
"7280","SNU719"
"7281","SNU719"
"7282","SNU719"
"7283","SNU719"
"7284","SNU719"
"7285","SNU719"
"7286","NCC24"
"7287","SNU719"
"7288","SNU719"
"7289","SNU719"
"7290","SNU719"
"7291","NCC24"
"7292","SNU719"
"7293","SNU719"
"7294","SNU719"
"7295","SNU719"
"7296","NCC24"
"7297","SNU719"
"7298","SNU719"
"7299","SNU719"
"7300","NCC24"
"7301","NCC24"
"7302","SNU719"
"7303","NCC24"
"7304","NCC24"
"7305","SNU719"
"7306","NCC24"
"7307","SNU719"
"7308","SNU719"
"7309","NCC24"
"7310","NCC24"
"7311","SNU719"
"7312","SNU719"
"7313","SNU719"
"7314","SNU719"
"7315","SNU719"
"7316","NCC24"
"7317","SNU719"
"7318","NCC24"
"7319","SNU719"
"7320","SNU719"
"7321","SNU719"
"7322","SNU719"
"7323","NCC24"
"7324","NCC24"
"7325","SNU719"
"7326","SNU719"
"7327","NCC24"
"7328","NCC24"
"7329","SNU719"
"7330","SNU719"
"7331","SNU719"
"7332","SNU719"
"7333","SNU719"
"7334","SNU719"
"7335","SNU719"
"7336","SNU719"
"7337","SNU719"
"7338","NCC24"
"7339","NCC24"
"7340","SNU719"
"7341","SNU719"
"7342","SNU719"
"7343","SNU719"
"7344","SNU719"
"7345","SNU719"
"7346","SNU719"
"7347","SNU719"
"7348","SNU719"
"7349","NCC24"
"7350","NCC24"
"7351","NCC24"
"7352","SNU719"
"7353","SNU719"
"7354","SNU719"
"7355","NCC24"
"7356","SNU719"
"7357","SNU719"
"7358","NCC24"
"7359","NCC24"
"7360","SNU719"
"7361","SNU719"
"7362","SNU719"
"7363","SNU719"
"7364","SNU719"
"7365","SNU719"
"7366","SNU719"
"7367","SNU719"
"7368","NCC24"
"7369","SNU719"
"7370","SNU719"
"7371","NCC24"
"7372","SNU719"
"7373","NCC24"
"7374","SNU719"
"7375","SNU719"
"7376","SNU719"
"7377","SNU719"
"7378","SNU719"
"7379","SNU719"
"7380","NCC24"
"7381","SNU719"
"7382","NCC24"
"7383","SNU719"
"7384","SNU719"
"7385","SNU719"
"7386","SNU719"
"7387","NCC24"
"7388","SNU719"
"7389","SNU719"
"7390","SNU719"
"7391","SNU719"
"7392","NCC24"
"7393","SNU719"
"7394","SNU719"
"7395","NCC24"
"7396","NCC24"
"7397","SNU719"
"7398","NCC24"
"7399","NCC24"
"7400","NCC24"
"7401","SNU719"
"7402","NCC24"
"7403","SNU719"
"7404","SNU719"
"7405","NCC24"
"7406","SNU719"
"7407","SNU719"
"7408","SNU719"
"7409","SNU719"
"7410","SNU719"
"7411","NCC24"
"7412","SNU719"
"7413","NCC24"
"7414","NCC24"
"7415","SNU719"
"7416","SNU719"
"7417","SNU719"
"7418","NCC24"
"7419","SNU719"
"7420","SNU719"
"7421","NCC24"
"7422","NCC24"
"7423","SNU719"
"7424","SNU719"
"7425","SNU719"
"7426","SNU719"
"7427","NCC24"
"7428","SNU719"
"7429","SNU719"
"7430","SNU719"
"7431","SNU719"
"7432","NCC24"
"7433","NCC24"
"7434","NCC24"
"7435","SNU719"
"7436","SNU719"
"7437","SNU719"
"7438","SNU719"
"7439","SNU719"
"7440","SNU719"
"7441","SNU719"
"7442","SNU719"
"7443","SNU719"
"7444","NCC24"
"7445","SNU719"
"7446","NCC24"
"7447","SNU719"
"7448","SNU719"
"7449","SNU719"
"7450","SNU719"
"7451","SNU719"
"7452","NCC24"
"7453","SNU719"
"7454","SNU719"
"7455","SNU719"
"7456","SNU719"
"7457","NCC24"
"7458","NCC24"
"7459","NCC24"
"7460","SNU719"
"7461","SNU719"
"7462","SNU719"
"7463","NCC24"
"7464","SNU719"
"7465","NCC24"
"7466","SNU719"
"7467","SNU719"
"7468","NCC24"
"7469","SNU719"
"7470","NCC24"
"7471","SNU719"
"7472","SNU719"
"7473","SNU719"
"7474","NCC24"
"7475","SNU719"
"7476","NCC24"
"7477","SNU719"
"7478","SNU719"
"7479","NCC24"
"7480","NCC24"
"7481","SNU719"
"7482","SNU719"
"7483","NCC24"
"7484","NCC24"
"7485","NCC24"
"7486","SNU719"
"7487","SNU719"
"7488","NCC24"
"7489","NCC24"
"7490","SNU719"
"7491","SNU719"
"7492","NCC24"
"7493","SNU719"
"7494","NCC24"
"7495","SNU719"
"7496","SNU719"
"7497","SNU719"
"7498","NCC24"
"7499","NCC24"
"7500","SNU719"
"7501","SNU719"
"7502","SNU719"
"7503","NCC24"
"7504","SNU719"
"7505","NCC24"
"7506","SNU719"
"7507","SNU719"
"7508","SNU719"
"7509","NCC24"
"7510","NCC24"
"7511","SNU719"
"7512","SNU719"
"7513","SNU719"
"7514","NCC24"
"7515","SNU719"
"7516","NCC24"
"7517","NCC24"
"7518","NCC24"
"7519","SNU719"
"7520","NCC24"
"7521","SNU719"
"7522","SNU719"
"7523","NCC24"
"7524","SNU719"
"7525","SNU719"
"7526","NCC24"
"7527","NCC24"
"7528","NCC24"
"7529","NCC24"
"7530","SNU719"
"7531","SNU719"
"7532","NCC24"
"7533","SNU719"
"7534","SNU719"
"7535","SNU719"
"7536","SNU719"
"7537","SNU719"
"7538","SNU719"
"7539","SNU719"
"7540","NCC24"
"7541","NCC24"
"7542","SNU719"
"7543","SNU719"
"7544","SNU719"
"7545","NCC24"
"7546","NCC24"
"7547","SNU719"
"7548","NCC24"
"7549","NCC24"
"7550","SNU719"
"7551","SNU719"
"7552","NCC24"
"7553","NCC24"
"7554","NCC24"
"7555","SNU719"
"7556","NCC24"
"7557","NCC24"
"7558","NCC24"
"7559","SNU719"
"7560","NCC24"
"7561","SNU719"
"7562","SNU719"
"7563","NCC24"
"7564","SNU719"
"7565","NCC24"
"7566","SNU719"
"7567","SNU719"
"7568","SNU719"
"7569","SNU719"
"7570","NCC24"
"7571","SNU719"
"7572","SNU719"
"7573","SNU719"
"7574","SNU719"
"7575","NCC24"
"7576","NCC24"
"7577","SNU719"
"7578","SNU719"
"7579","SNU719"
"7580","SNU719"
"7581","SNU719"
"7582","SNU719"
"7583","SNU719"
"7584","NCC24"
"7585","SNU719"
"7586","NCC24"
"7587","SNU719"
"7588","SNU719"
"7589","NCC24"
"7590","NCC24"
"7591","SNU719"
"7592","SNU719"
"7593","SNU719"
"7594","NCC24"
"7595","SNU719"
"7596","SNU719"
"7597","SNU719"
"7598","SNU719"
"7599","SNU719"
"7600","SNU719"
"7601","SNU719"
"7602","NCC24"
"7603","SNU719"
"7604","NCC24"
"7605","NCC24"
"7606","NCC24"
"7607","SNU719"
"7608","NCC24"
"7609","NCC24"
"7610","SNU719"
"7611","SNU719"
"7612","SNU719"
"7613","SNU719"
"7614","SNU719"
"7615","NCC24"
"7616","NCC24"
"7617","SNU719"
"7618","SNU719"
"7619","SNU719"
"7620","SNU719"
"7621","NCC24"
"7622","NCC24"
"7623","SNU719"
"7624","NCC24"
"7625","NCC24"
"7626","SNU719"
"7627","SNU719"
"7628","NCC24"
"7629","SNU719"
"7630","NCC24"
"7631","NCC24"
"7632","NCC24"
"7633","NCC24"
"7634","NCC24"
"7635","SNU719"
"7636","NCC24"
"7637","SNU719"
"7638","NCC24"
"7639","NCC24"
"7640","SNU719"
"7641","NCC24"
"7642","SNU719"
"7643","SNU719"
"7644","SNU719"
"7645","SNU719"
"7646","SNU719"
"7647","SNU719"
"7648","SNU719"
"7649","SNU719"
"7650","SNU719"
"7651","SNU719"
"7652","SNU719"
"7653","SNU719"
"7654","NCC24"
"7655","SNU719"
"7656","SNU719"
"7657","SNU719"
"7658","SNU719"
"7659","SNU719"
"7660","NCC24"
"7661","NCC24"
"7662","NCC24"
"7663","SNU719"
"7664","SNU719"
"7665","SNU719"
"7666","SNU719"
"7667","SNU719"
"7668","SNU719"
"7669","SNU719"
"7670","SNU719"
"7671","SNU719"
"7672","SNU719"
"7673","SNU719"
"7674","SNU719"
"7675","SNU719"
"7676","SNU719"
"7677","NCC24"
"7678","SNU719"
"7679","NCC24"
"7680","SNU719"
"7681","SNU719"
"7682","SNU719"
"7683","SNU719"
"7684","SNU719"
"7685","SNU719"
"7686","SNU719"
"7687","SNU719"
"7688","SNU719"
"7689","NCC24"
"7690","SNU719"
"7691","SNU719"
"7692","NCC24"
"7693","SNU719"
"7694","SNU719"
"7695","NCC24"
"7696","SNU719"
"7697","NCC24"
"7698","SNU719"
"7699","NCC24"
"7700","SNU719"
"7701","SNU719"
"7702","SNU719"
"7703","SNU719"
"7704","SNU719"
"7705","SNU719"
"7706","SNU719"
"7707","SNU719"
"7708","NCC24"
"7709","SNU719"
"7710","SNU719"
"7711","NCC24"
"7712","SNU719"
"7713","NCC24"
"7714","SNU719"
"7715","NCC24"
"7716","NCC24"
"7717","SNU719"
"7718","SNU719"
"7719","SNU719"
"7720","NCC24"
"7721","SNU719"
"7722","SNU719"
"7723","SNU719"
"7724","NCC24"
"7725","SNU719"
"7726","NCC24"
"7727","NCC24"
"7728","NCC24"
"7729","SNU719"
"7730","NCC24"
"7731","NCC24"
"7732","SNU719"
"7733","SNU719"
"7734","NCC24"
"7735","NCC24"
"7736","NCC24"
"7737","SNU719"
"7738","NCC24"
"7739","NCC24"
"7740","SNU719"
"7741","SNU719"
"7742","SNU719"
"7743","NCC24"
"7744","NCC24"
"7745","SNU719"
"7746","SNU719"
"7747","NCC24"
"7748","SNU719"
"7749","SNU719"
"7750","NCC24"
"7751","SNU719"
"7752","SNU719"
"7753","NCC24"
"7754","SNU719"
"7755","SNU719"
"7756","SNU719"
"7757","SNU719"
"7758","NCC24"
"7759","NCC24"
"7760","SNU719"
"7761","SNU719"
"7762","SNU719"
"7763","NCC24"
"7764","NCC24"
"7765","SNU719"
"7766","NCC24"
"7767","NCC24"
"7768","SNU719"
"7769","SNU719"
"7770","SNU719"
"7771","SNU719"
"7772","SNU719"
"7773","SNU719"
"7774","SNU719"
"7775","SNU719"
"7776","SNU719"
"7777","SNU719"
"7778","SNU719"
"7779","SNU719"
"7780","SNU719"
"7781","SNU719"
"7782","SNU719"
"7783","NCC24"
"7784","SNU719"
"7785","SNU719"
"7786","SNU719"
"7787","SNU719"
"7788","NCC24"
"7789","SNU719"
"7790","SNU719"
"7791","NCC24"
"7792","NCC24"
"7793","SNU719"
"7794","SNU719"
"7795","SNU719"
"7796","NCC24"
"7797","SNU719"
"7798","SNU719"
"7799","SNU719"
"7800","SNU719"
"7801","SNU719"
"7802","NCC24"
"7803","SNU719"
"7804","NCC24"
"7805","SNU719"
"7806","SNU719"
"7807","SNU719"
"7808","SNU719"
"7809","NCC24"
"7810","NCC24"
"7811","NCC24"
"7812","NCC24"
"7813","NCC24"
"7814","SNU719"
"7815","NCC24"
"7816","NCC24"
"7817","NCC24"
"7818","SNU719"
"7819","NCC24"
"7820","SNU719"
"7821","SNU719"
"7822","SNU719"
"7823","NCC24"
"7824","SNU719"
"7825","NCC24"
"7826","SNU719"
"7827","NCC24"
"7828","NCC24"
"7829","SNU719"
"7830","SNU719"
"7831","SNU719"
"7832","SNU719"
"7833","SNU719"
"7834","SNU719"
"7835","SNU719"
"7836","SNU719"
"7837","SNU719"
"7838","SNU719"
"7839","SNU719"
"7840","SNU719"
"7841","NCC24"
"7842","SNU719"
"7843","SNU719"
"7844","NCC24"
"7845","SNU719"
"7846","SNU719"
"7847","NCC24"
"7848","SNU719"
"7849","NCC24"
"7850","SNU719"
"7851","SNU719"
"7852","SNU719"
"7853","NCC24"
"7854","SNU719"
"7855","SNU719"
"7856","SNU719"
"7857","SNU719"
"7858","SNU719"
"7859","NCC24"
"7860","SNU719"
"7861","SNU719"
"7862","SNU719"
"7863","NCC24"
"7864","SNU719"
"7865","NCC24"
"7866","SNU719"
"7867","SNU719"
"7868","SNU719"
"7869","SNU719"
"7870","SNU719"
"7871","NCC24"
"7872","SNU719"
"7873","NCC24"
"7874","SNU719"
"7875","NCC24"
"7876","NCC24"
"7877","SNU719"
"7878","NCC24"
"7879","SNU719"
"7880","NCC24"
"7881","SNU719"
"7882","NCC24"
"7883","SNU719"
"7884","SNU719"
"7885","SNU719"
"7886","NCC24"
"7887","SNU719"
"7888","SNU719"
"7889","SNU719"
"7890","NCC24"
"7891","SNU719"
"7892","SNU719"
"7893","NCC24"
"7894","SNU719"
"7895","SNU719"
"7896","SNU719"
"7897","NCC24"
"7898","SNU719"
"7899","SNU719"
"7900","NCC24"
"7901","NCC24"
"7902","SNU719"
"7903","SNU719"
"7904","NCC24"
"7905","SNU719"
"7906","NCC24"
"7907","NCC24"
"7908","SNU719"
"7909","SNU719"
"7910","NCC24"
"7911","SNU719"
"7912","NCC24"
"7913","SNU719"
"7914","SNU719"
"7915","SNU719"
"7916","SNU719"
"7917","SNU719"
"7918","NCC24"
"7919","SNU719"
"7920","SNU719"
"7921","SNU719"
"7922","NCC24"
"7923","SNU719"
"7924","NCC24"
"7925","SNU719"
"7926","SNU719"
"7927","SNU719"
"7928","SNU719"
"7929","SNU719"
"7930","SNU719"
"7931","SNU719"
"7932","NCC24"
"7933","SNU719"
"7934","SNU719"
"7935","SNU719"
"7936","SNU719"
"7937","NCC24"
"7938","SNU719"
"7939","SNU719"
"7940","SNU719"
"7941","SNU719"
"7942","SNU719"
"7943","NCC24"
"7944","NCC24"
"7945","SNU719"
"7946","SNU719"
"7947","SNU719"
"7948","NCC24"
"7949","NCC24"
"7950","NCC24"
"7951","NCC24"
"7952","NCC24"
"7953","SNU719"
"7954","SNU719"
"7955","NCC24"
"7956","SNU719"
"7957","SNU719"
"7958","SNU719"
"7959","SNU719"
"7960","NCC24"
"7961","SNU719"
"7962","SNU719"
"7963","SNU719"
"7964","SNU719"
"7965","SNU719"
"7966","SNU719"
"7967","SNU719"
"7968","NCC24"
"7969","SNU719"
"7970","SNU719"
"7971","SNU719"
"7972","SNU719"
"7973","SNU719"
"7974","SNU719"
"7975","SNU719"
"7976","SNU719"
"7977","SNU719"
"7978","NCC24"
"7979","SNU719"
"7980","NCC24"
"7981","SNU719"
"7982","NCC24"
"7983","SNU719"
"7984","SNU719"
"7985","SNU719"
"7986","SNU719"
"7987","SNU719"
"7988","SNU719"
"7989","SNU719"
"7990","SNU719"
"7991","SNU719"
"7992","SNU719"
"7993","SNU719"
"7994","NCC24"
"7995","SNU719"
"7996","SNU719"
"7997","NCC24"
"7998","NCC24"
"7999","NCC24"
"8000","SNU719"
"8001","NCC24"
"8002","SNU719"
"8003","SNU719"
"8004","SNU719"
"8005","SNU719"
"8006","NCC24"
"8007","NCC24"
"8008","SNU719"
"8009","NCC24"
"8010","SNU719"
"8011","SNU719"
"8012","SNU719"
"8013","NCC24"
"8014","SNU719"
"8015","NCC24"
"8016","SNU719"
"8017","SNU719"
"8018","SNU719"
"8019","SNU719"
"8020","SNU719"
"8021","NCC24"
"8022","SNU719"
"8023","NCC24"
"8024","SNU719"
"8025","SNU719"
"8026","SNU719"
"8027","SNU719"
"8028","SNU719"
"8029","SNU719"
"8030","SNU719"
"8031","SNU719"
"8032","SNU719"
"8033","SNU719"
"8034","SNU719"
"8035","SNU719"
"8036","SNU719"
"8037","SNU719"
"8038","SNU719"
"8039","SNU719"
"8040","SNU719"
"8041","SNU719"
"8042","SNU719"
"8043","SNU719"
"8044","NCC24"
"8045","SNU719"
"8046","SNU719"
"8047","SNU719"
"8048","NCC24"
"8049","NCC24"
"8050","SNU719"
"8051","SNU719"
"8052","NCC24"
"8053","SNU719"
"8054","SNU719"
"8055","NCC24"
"8056","SNU719"
"8057","SNU719"
"8058","NCC24"
"8059","SNU719"
"8060","SNU719"
"8061","SNU719"
"8062","SNU719"
"8063","NCC24"
"8064","SNU719"
"8065","SNU719"
"8066","SNU719"
"8067","SNU719"
"8068","SNU719"
"8069","NCC24"
"8070","NCC24"
"8071","NCC24"
"8072","SNU719"
"8073","SNU719"
"8074","SNU719"
"8075","SNU719"
"8076","NCC24"
"8077","SNU719"
"8078","SNU719"
"8079","SNU719"
"8080","SNU719"
"8081","NCC24"
"8082","NCC24"
"8083","SNU719"
"8084","NCC24"
"8085","SNU719"
"8086","SNU719"
"8087","SNU719"
"8088","SNU719"
"8089","SNU719"
"8090","NCC24"
"8091","SNU719"
"8092","SNU719"
"8093","SNU719"
"8094","NCC24"
"8095","SNU719"
"8096","NCC24"
"8097","SNU719"
"8098","SNU719"
"8099","SNU719"
"8100","SNU719"
"8101","SNU719"
"8102","SNU719"
"8103","SNU719"
"8104","NCC24"
"8105","SNU719"
"8106","SNU719"
"8107","NCC24"
"8108","SNU719"
"8109","SNU719"
"8110","SNU719"
"8111","SNU719"
"8112","NCC24"
"8113","SNU719"
"8114","SNU719"
"8115","NCC24"
"8116","NCC24"
"8117","SNU719"
"8118","NCC24"
"8119","SNU719"
"8120","NCC24"
"8121","NCC24"
"8122","NCC24"
"8123","SNU719"
"8124","SNU719"
"8125","SNU719"
"8126","SNU719"
"8127","NCC24"
"8128","NCC24"
"8129","NCC24"
"8130","SNU719"
"8131","NCC24"
"8132","SNU719"
"8133","SNU719"
"8134","SNU719"
"8135","SNU719"
"8136","SNU719"
"8137","NCC24"
"8138","NCC24"
"8139","SNU719"
"8140","NCC24"
"8141","NCC24"
"8142","SNU719"
"8143","SNU719"
"8144","SNU719"
"8145","NCC24"
"8146","SNU719"
"8147","SNU719"
"8148","SNU719"
"8149","SNU719"
"8150","NCC24"
"8151","NCC24"
"8152","SNU719"
"8153","NCC24"
"8154","SNU719"
"8155","SNU719"
"8156","SNU719"
"8157","NCC24"
"8158","NCC24"
"8159","SNU719"
"8160","SNU719"
"8161","SNU719"
"8162","SNU719"
"8163","SNU719"
"8164","NCC24"
"8165","SNU719"
"8166","SNU719"
"8167","SNU719"
"8168","SNU719"
"8169","SNU719"
"8170","SNU719"
"8171","NCC24"
"8172","SNU719"
"8173","SNU719"
"8174","SNU719"
"8175","SNU719"
"8176","NCC24"
"8177","SNU719"
"8178","SNU719"
"8179","SNU719"
"8180","NCC24"
"8181","SNU719"
"8182","SNU719"
"8183","SNU719"
"8184","SNU719"
"8185","SNU719"
"8186","NCC24"
"8187","SNU719"
"8188","SNU719"
"8189","NCC24"
"8190","NCC24"
"8191","SNU719"
"8192","SNU719"
"8193","NCC24"
"8194","SNU719"
"8195","NCC24"
"8196","SNU719"
"8197","NCC24"
"8198","NCC24"
"8199","NCC24"
"8200","NCC24"
"8201","NCC24"
"8202","SNU719"
"8203","SNU719"
"8204","SNU719"
"8205","SNU719"
"8206","SNU719"
"8207","SNU719"
"8208","SNU719"
"8209","NCC24"
"8210","SNU719"
"8211","SNU719"
"8212","NCC24"
"8213","SNU719"
"8214","NCC24"
"8215","NCC24"
"8216","SNU719"
"8217","NCC24"
"8218","SNU719"
"8219","NCC24"
"8220","SNU719"
"8221","SNU719"
"8222","NCC24"
"8223","SNU719"
"8224","SNU719"
"8225","NCC24"
"8226","SNU719"
"8227","SNU719"
"8228","SNU719"
"8229","SNU719"
"8230","NCC24"
"8231","NCC24"
"8232","SNU719"
"8233","SNU719"
"8234","NCC24"
"8235","SNU719"
"8236","NCC24"
"8237","NCC24"
"8238","SNU719"
"8239","SNU719"
"8240","SNU719"
"8241","NCC24"
"8242","NCC24"
"8243","SNU719"
"8244","NCC24"
"8245","SNU719"
"8246","SNU719"
"8247","SNU719"
"8248","NCC24"
"8249","SNU719"
"8250","SNU719"
"8251","SNU719"
"8252","SNU719"
"8253","SNU719"
"8254","NCC24"
"8255","NCC24"
"8256","SNU719"
"8257","SNU719"
"8258","SNU719"
"8259","NCC24"
"8260","NCC24"
"8261","NCC24"
"8262","SNU719"
"8263","SNU719"
"8264","NCC24"
"8265","NCC24"
"8266","SNU719"
"8267","NCC24"
"8268","SNU719"
"8269","SNU719"
"8270","SNU719"
"8271","SNU719"
"8272","SNU719"
"8273","SNU719"
"8274","NCC24"
"8275","NCC24"
"8276","SNU719"
"8277","SNU719"
"8278","SNU719"
"8279","SNU719"
"8280","NCC24"
"8281","NCC24"
"8282","NCC24"
"8283","SNU719"
"8284","SNU719"
"8285","SNU719"
"8286","NCC24"
"8287","SNU719"
"8288","NCC24"
"8289","NCC24"
"8290","NCC24"
"8291","SNU719"
"8292","SNU719"
"8293","SNU719"
"8294","NCC24"
"8295","SNU719"
"8296","NCC24"
"8297","SNU719"
"8298","NCC24"
"8299","SNU719"
"8300","SNU719"
"8301","SNU719"
"8302","SNU719"
"8303","SNU719"
"8304","SNU719"
"8305","SNU719"
"8306","NCC24"
"8307","SNU719"
"8308","SNU719"
"8309","NCC24"
"8310","NCC24"
"8311","SNU719"
"8312","NCC24"
"8313","SNU719"
"8314","SNU719"
"8315","SNU719"
"8316","NCC24"
"8317","NCC24"
"8318","SNU719"
"8319","NCC24"
"8320","SNU719"
"8321","SNU719"
"8322","SNU719"
"8323","SNU719"
"8324","SNU719"
"8325","SNU719"
"8326","NCC24"
"8327","SNU719"
"8328","SNU719"
"8329","NCC24"
"8330","SNU719"
"8331","SNU719"
"8332","NCC24"
"8333","SNU719"
"8334","NCC24"
"8335","SNU719"
"8336","SNU719"
"8337","NCC24"
"8338","SNU719"
"8339","SNU719"
"8340","NCC24"
"8341","SNU719"
"8342","SNU719"
"8343","NCC24"
"8344","SNU719"
"8345","SNU719"
"8346","SNU719"
"8347","SNU719"
"8348","SNU719"
"8349","NCC24"
"8350","SNU719"
"8351","NCC24"
"8352","SNU719"
"8353","SNU719"
"8354","SNU719"
"8355","SNU719"
"8356","SNU719"
"8357","NCC24"
"8358","NCC24"
"8359","SNU719"
"8360","NCC24"
"8361","NCC24"
"8362","NCC24"
"8363","SNU719"
"8364","SNU719"
"8365","NCC24"
"8366","SNU719"
"8367","SNU719"
"8368","SNU719"
"8369","SNU719"
"8370","SNU719"
"8371","SNU719"
"8372","SNU719"
"8373","NCC24"
"8374","NCC24"
"8375","NCC24"
"8376","SNU719"
"8377","NCC24"
"8378","NCC24"
"8379","NCC24"
"8380","SNU719"
"8381","SNU719"
"8382","SNU719"
"8383","SNU719"
"8384","NCC24"
"8385","NCC24"
"8386","SNU719"
"8387","SNU719"
"8388","NCC24"
"8389","SNU719"
"8390","SNU719"
"8391","SNU719"
"8392","NCC24"
"8393","NCC24"
"8394","NCC24"
"8395","SNU719"
"8396","SNU719"
"8397","SNU719"
"8398","SNU719"
"8399","SNU719"
"8400","SNU719"
"8401","NCC24"
"8402","SNU719"
"8403","NCC24"
"8404","NCC24"
"8405","NCC24"
"8406","SNU719"
"8407","SNU719"
"8408","SNU719"
"8409","NCC24"
"8410","SNU719"
"8411","SNU719"
"8412","SNU719"
"8413","SNU719"
"8414","NCC24"
"8415","SNU719"
"8416","SNU719"
"8417","NCC24"
"8418","SNU719"
"8419","NCC24"
"8420","SNU719"
"8421","NCC24"
"8422","SNU719"
"8423","SNU719"
"8424","SNU719"
"8425","SNU719"
"8426","NCC24"
"8427","SNU719"
"8428","SNU719"
"8429","SNU719"
"8430","NCC24"
"8431","SNU719"
"8432","NCC24"
"8433","NCC24"
"8434","SNU719"
"8435","SNU719"
"8436","NCC24"
"8437","NCC24"
"8438","SNU719"
"8439","NCC24"
"8440","NCC24"
"8441","NCC24"
"8442","NCC24"
"8443","NCC24"
"8444","SNU719"
"8445","NCC24"
"8446","SNU719"
"8447","SNU719"
"8448","SNU719"
"8449","SNU719"
"8450","SNU719"
"8451","SNU719"
"8452","NCC24"
"8453","SNU719"
"8454","SNU719"
"8455","NCC24"
"8456","SNU719"
"8457","NCC24"
"8458","SNU719"
"8459","SNU719"
"8460","SNU719"
"8461","SNU719"
"8462","SNU719"
"8463","SNU719"
"8464","SNU719"
"8465","SNU719"
"8466","NCC24"
"8467","NCC24"
"8468","NCC24"
"8469","SNU719"
"8470","SNU719"
"8471","SNU719"
"8472","SNU719"
"8473","SNU719"
"8474","SNU719"
"8475","NCC24"
"8476","SNU719"
"8477","SNU719"
"8478","SNU719"
"8479","SNU719"
"8480","NCC24"
"8481","SNU719"
"8482","SNU719"
"8483","SNU719"
"8484","NCC24"
"8485","SNU719"
"8486","NCC24"
"8487","NCC24"
"8488","NCC24"
"8489","NCC24"
"8490","SNU719"
"8491","SNU719"
"8492","SNU719"
"8493","SNU719"
"8494","SNU719"
"8495","SNU719"
"8496","SNU719"
"8497","SNU719"
"8498","SNU719"
"8499","NCC24"
"8500","SNU719"
"8501","SNU719"
"8502","SNU719"
"8503","SNU719"
"8504","SNU719"
"8505","SNU719"
"8506","SNU719"
"8507","SNU719"
"8508","SNU719"
"8509","SNU719"
"8510","SNU719"
"8511","NCC24"
"8512","SNU719"
"8513","SNU719"
"8514","SNU719"
"8515","SNU719"
"8516","SNU719"
"8517","NCC24"
"8518","SNU719"
"8519","SNU719"
"8520","SNU719"
"8521","SNU719"
"8522","NCC24"
"8523","SNU719"
"8524","SNU719"
"8525","SNU719"
"8526","SNU719"
"8527","NCC24"
"8528","SNU719"
"8529","SNU719"
"8530","NCC24"
"8531","SNU719"
"8532","NCC24"
"8533","SNU719"
"8534","SNU719"
"8535","SNU719"
"8536","NCC24"
"8537","SNU719"
"8538","SNU719"
"8539","NCC24"
"8540","SNU719"
"8541","NCC24"
"8542","NCC24"
"8543","SNU719"
"8544","SNU719"
"8545","SNU719"
"8546","SNU719"
"8547","SNU719"
"8548","SNU719"
"8549","SNU719"
"8550","SNU719"
"8551","NCC24"
"8552","SNU719"
"8553","SNU719"
"8554","SNU719"
"8555","SNU719"
"8556","SNU719"
"8557","NCC24"
"8558","NCC24"
"8559","SNU719"
"8560","SNU719"
"8561","SNU719"
"8562","SNU719"
"8563","SNU719"
"8564","SNU719"
"8565","SNU719"
"8566","SNU719"
"8567","SNU719"
"8568","SNU719"
"8569","SNU719"
"8570","SNU719"
"8571","NCC24"
"8572","SNU719"
"8573","SNU719"
"8574","SNU719"
"8575","NCC24"
"8576","SNU719"
"8577","SNU719"
"8578","SNU719"
"8579","NCC24"
"8580","SNU719"
"8581","SNU719"
"8582","SNU719"
"8583","NCC24"
"8584","SNU719"
"8585","NCC24"
"8586","NCC24"
"8587","SNU719"
"8588","SNU719"
"8589","SNU719"
"8590","SNU719"
"8591","SNU719"
"8592","SNU719"
"8593","SNU719"
"8594","SNU719"
"8595","NCC24"
"8596","SNU719"
"8597","SNU719"
"8598","NCC24"
"8599","SNU719"
"8600","SNU719"
"8601","SNU719"
"8602","SNU719"
"8603","SNU719"
"8604","NCC24"
"8605","SNU719"
"8606","NCC24"
"8607","SNU719"
"8608","SNU719"
"8609","NCC24"
"8610","SNU719"
"8611","NCC24"
"8612","SNU719"
"8613","SNU719"
"8614","NCC24"
"8615","SNU719"
"8616","SNU719"
"8617","SNU719"
"8618","SNU719"
"8619","SNU719"
"8620","NCC24"
"8621","SNU719"
"8622","SNU719"
"8623","SNU719"
"8624","SNU719"
"8625","SNU719"
"8626","SNU719"
"8627","SNU719"
"8628","SNU719"
"8629","SNU719"
"8630","SNU719"
"8631","SNU719"
"8632","NCC24"
"8633","SNU719"
